2024-03-28 02:08:29,684: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-03-28 02:08:34,443: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-03-28 02:08:34,446: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-28 02:08:34,449: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-03-28 02:08:34,449: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-28 02:08:34,453: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-28 02:08:34[0m
2024-03-28 02:08:34,453: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-28 02:08:34,521: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-28 02:08:44,796: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-28 02:08:44[0m
2024-03-28 02:08:44,799: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-28 02:08:44,800: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-03-28 02:08:44,802: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-28 02:08:44[0m
2024-03-28 02:08:44,803: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-28 02:08:44,806: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-28 02:08:48,754: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-28 02:08:48[0m
2024-03-28 02:08:48,758: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-28 02:08:48,759: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-03-28 02:08:48,761: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-28 02:08:48,766: root: INFO: Current backtesting datetime 2020-01-04 09:25:00-05:00
2024-03-28 02:08:48,771: root: INFO: Current backtesting datetime 2020-01-04 09:25:00-05:00
2024-03-28 02:08:48,771: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-28 02:08:48,774: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-03-28 02:08:48,776: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-28 02:08:48,779: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-03-28 02:08:48,780: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-28 02:08:48,785: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-28 02:08:48[0m
2024-03-28 02:08:48,785: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-28 02:08:48,789: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-28 02:08:53,598: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-28 02:08:53[0m
2024-03-28 02:08:53,601: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-28 02:08:53,602: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-03-28 02:08:53,604: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-28 02:08:53[0m
2024-03-28 02:08:53,605: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-28 02:08:53,608: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-28 02:08:58,570: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-28 02:08:58[0m
2024-03-28 02:08:58,574: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-28 02:08:58,574: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-03-28 02:08:58,576: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-28 02:08:58[0m
2024-03-28 02:08:58,577: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
