2024-03-27 21:44:46,173: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-03-27 21:44:51,047: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-03-27 21:44:51,049: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-27 21:44:51,052: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-03-27 21:44:51,052: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-27 21:44:51,057: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-27 21:44:51[0m
2024-03-27 21:44:51,057: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-27 21:44:51,133: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-27 21:45:01,244: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-27 21:45:01[0m
2024-03-27 21:45:01,248: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-27 21:45:01,248: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-03-27 21:45:01,250: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-27 21:45:01[0m
2024-03-27 21:45:01,250: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-27 21:45:01,253: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-27 21:45:05,165: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-27 21:45:05[0m
2024-03-27 21:45:05,168: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-27 21:45:05,168: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-03-27 21:45:05,170: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-27 21:45:05,175: root: INFO: Current backtesting datetime 2020-01-04 09:25:00-05:00
2024-03-27 21:45:05,179: root: INFO: Current backtesting datetime 2020-01-04 09:25:00-05:00
2024-03-27 21:45:05,179: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-27 21:45:05,182: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-03-27 21:45:05,184: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-27 21:45:05,187: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-03-27 21:45:05,187: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-27 21:45:05,191: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-27 21:45:05[0m
2024-03-27 21:45:05,191: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-27 21:45:05,194: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-27 21:45:10,628: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-27 21:45:10[0m
2024-03-27 21:45:10,631: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-27 21:45:10,631: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-03-27 21:45:10,633: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-27 21:45:10[0m
2024-03-27 21:45:10,634: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-27 21:45:10,636: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-27 21:45:15,671: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-27 21:45:15[0m
2024-03-27 21:45:15,675: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-27 21:45:15,675: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-03-27 21:45:15,677: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-27 21:45:15[0m
2024-03-27 21:45:15,677: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-27 21:45:15,680: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-27 21:45:20,674: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-27 21:45:20[0m
2024-03-27 21:45:20,690: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-27 21:45:20,691: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-03-27 21:45:20,693: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-27 21:45:20[0m
2024-03-27 21:45:20,693: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-27 21:45:20,696: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-27 21:45:28,875: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-27 21:45:28[0m
2024-03-27 21:45:29,662: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-27 21:45:29,663: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-03-27 21:45:29,782: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-27 21:45:29[0m
2024-03-27 21:45:29,782: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-27 21:45:29,785: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-27 21:45:34,531: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-27 21:45:34[0m
